iter,time,reward,steps,convergence
1,0.0002835119999815561,-7517.6,188.88,139.1
2,0.0009134919999951308,-7477.6,151.02,132.29315624999998
3,0.0011895700000081888,-7871.6,197.86,125.5703800390625
4,0.0015897050000148738,-5986.8,138.24,118.36689329005598
5,0.0016402580000089984,-3558.4,87.68,115.80675852931381
6,0.0018028990000118483,-6592.8,164.88,112.75257746790021
7,0.002038730999998961,-4877.6,123.82,105.69802689478483
8,0.0021618189999799142,-5825.6,138.04,100.30199432979978
9,0.0022495829999797934,-2519.2,66.72,123.6342127779706
10,0.002327494999974533,-4342.0,106.92,120.91179711925938
11,0.002435222999963571,-727.6,22.48,72.59281142170781
12,0.0024801219999517343,-1069.2,29.58,71.88461831392937
13,0.002511439999977938,-832.8,24.22,75.91649338309627
14,0.0025380219999817655,-1050.4,30.0,75.67567888531893
15,0.002569377999975586,-300.0,12.0,71.15948706147904
16,0.0025985899999909634,-300.8,12.02,70.73569144080679
17,0.0026215460000003077,-317.6,12.44,73.09673798462825
18,0.0026790379999965808,-297.6,11.94,72.59195929315824
19,0.0027045460000181265,-321.6,12.54,43.66323863533365
20,0.0027324990000181515,-296.8,11.92,43.99634484606939
21,0.002810001000000284,-987.2,29.18,44.46068047813783
22,0.002837415000016108,-283.2,11.58,44.0834232012756
23,0.0029208960000062234,-806.4,24.04,43.4895853365307
24,0.002949591000003693,-295.2,11.88,42.80097451182389
25,0.0029752650000034464,-337.6,12.94,60.75855109640595
26,0.003009319999989657,-383.2,13.6,55.86897252766194
27,0.0030451259999892955,-392.8,14.32,54.14460329240735
28,0.0030854219999980614,-457.2,15.86,53.50478848702538
29,0.0031190549999848827,-667.6,20.16,51.18682350949336
30,0.003146461000000045,-310.4,12.26,45.38696147328766
31,0.003175565000020697,-336.8,12.92,43.88581975060407
32,0.003209685000030049,-373.6,13.84,43.12688526632657
33,0.0032438460000321356,-318.4,12.46,41.00610660038292
34,0.0033912850000206163,-290.4,11.76,41.256886312797214
35,0.0034303620000173396,-650.8,18.78,23.333728679239417
36,0.0034719690000315495,-387.2,12.74,23.79588598416276
37,0.00350094300003434,-278.4,11.46,27.419196911537153
38,0.0035273930000414566,-317.6,12.44,25.196836520747386
39,0.0035727370000415704,-332.0,12.8,24.617919916555326
40,0.0036007290000270586,-372.8,13.82,26.073938755232945
41,0.003633986000011191,-295.2,11.88,31.043558350607622
42,0.0037274570000249696,-351.2,13.28,34.34352993652377
43,0.003765643000036789,-283.2,11.58,31.05884190216388
44,0.0038242020000325283,-272.0,11.3,33.46021943881245
45,0.0038912140000491036,-280.8,11.52,33.04985918496354
46,0.003944291000067324,-408.8,14.24,32.62617683280009
47,0.003968057000065528,-408.8,14.72,30.02405562203909
48,0.003994347000059406,-349.6,13.24,30.609249629109097
49,0.00402582000006646,-298.4,11.96,33.79685125496438
50,0.004073015000074065,-308.0,12.2,31.77733210402787
51,0.004111554000076012,-311.2,12.28,29.9614725373169
52,0.0041694210000571275,-308.0,12.2,27.315256767004882
53,0.004201362000060271,-309.6,12.24,30.095764440084828
54,0.0042301420000683265,-288.8,11.72,27.614197426486715
55,0.004264126000066426,-337.6,12.94,26.89130158739254
56,0.004289596000063511,-323.2,12.58,27.75788186043878
57,0.004360700000063389,-319.2,12.48,26.60006089874879
58,0.004415157000067893,-332.0,12.8,27.29628408348854
59,0.004457995000052506,-296.0,11.9,25.9878048857748
60,0.004488415000054147,-1444.0,40.6,30.785635497419285
61,0.004522431000054894,-315.2,12.38,29.857493012146858
62,0.004552719000059824,-320.0,12.5,34.889676877704154
63,0.004586341000077709,-298.4,11.96,32.75909683853918
64,0.00461176800007479,-304.8,12.12,32.970870110354326
65,0.004647772000083705,-284.8,11.62,32.82225349391016
66,0.004673306000057664,-312.0,12.3,37.29362607786935
67,0.004704052000050751,-856.8,25.92,38.22049923623087
68,0.004818575000058445,-283.2,11.58,37.63612350576056
69,0.004899358000074017,-304.8,12.12,35.570557681274586
70,0.004930009000077007,-444.0,15.6,30.400013347450635
71,0.004959213000091722,-281.6,11.54,28.280467226620743
72,0.004990260000113267,-293.6,11.84,23.845747609948017
