iter,time,reward,steps,convergence
1,0.0006169489999905409,-6002.8,152.48,118.8
2,0.0008600609999973585,-6301.2,144.72,136.4481
3,0.0010014469999930498,-5822.4,145.36,128.69871
4,0.0011086599999998725,-5447.6,113.18,120.44043216600001
5,0.0014685229999997773,-1212.0,33.36,112.09818685672681
6,0.0015687759999991613,-2714.8,55.36,106.134842863828
7,0.0016024210000011863,-4215.2,82.38,97.49927218599204
8,0.0016496840000144175,-4182.8,83.56,88.65078010547649
9,0.00174413000002005,-3463.6,66.06,81.56985800690805
10,0.0017835550000171452,-7110.8,177.96,94.23551016128754
11,0.0018671570000208249,-696.8,21.78,66.30840548309752
12,0.001951796000014383,-1371.6,38.3,39.62902419078441
13,0.0020860000000055834,-608.8,19.58,38.56134838464392
14,0.002243925000001923,-4269.2,109.28,41.495521268554
15,0.002285439000004885,-874.8,26.16,42.142415082024876
16,0.0023252430000013646,-635.6,20.32,38.97708595915741
17,0.002350190000001362,-604.0,19.46,40.03026822547641
18,0.0023887279999996736,-1349.6,37.82,41.721087203417845
19,0.002414190000010308,-507.6,17.12,39.6522818233503
20,0.0024612250000046743,-401.6,14.54,20.799047179063557
21,0.0025023800000099072,-288.0,11.7,20.778583233888988
22,0.002531919000020366,-311.2,12.28,22.57108634360274
23,0.0026064470000193296,-312.0,12.3,24.193938619452556
24,0.002665849000010212,-326.4,12.66,20.674136736782753
25,0.002719121000012592,-400.8,14.52,21.190931814952798
26,0.0027437770000062756,-352.0,13.3,21.679057604192973
27,0.002774850000008655,-275.2,11.38,21.05043852298786
28,0.0028155350000105273,-322.4,12.56,19.72565457363914
29,0.0028535210000200095,-305.6,12.14,20.624185541943643
30,0.002900033000017288,-300.0,12.0,19.104353382228275
31,0.0029331930000182638,-313.6,12.34,18.05793573726738
32,0.0029679880000088588,-352.0,13.3,17.011376863598496
33,0.0030120390000121233,-316.8,12.42,15.317414550072021
34,0.003047939000012434,-310.4,12.26,16.914294458921034
35,0.0030793580000079146,-291.2,11.78,16.663646978794127
36,0.0031103730000126006,-295.2,11.88,18.46801448797
37,0.003143642000011937,-297.6,11.94,18.863140748132786
38,0.0032062020000012126,-428.0,15.2,18.68716372084766
39,0.003301218000004269,-317.6,12.44,18.93725430631724
40,0.0033383290000017496,-281.6,11.54,17.698169936856875
41,0.003404489999994098,-454.8,15.8,18.074359456455745
42,0.003444926000000237,-309.6,12.24,17.49585103801109
43,0.0034880590000057055,-371.2,13.78,17.93241049587026
44,0.0035237090000066473,-432.8,15.32,18.155301397888074
45,0.00355243900000346,-297.6,11.94,17.956951744349574
46,0.003575297000011801,-304.8,12.12,15.640541560203607
47,0.003612246000017194,-306.4,12.16,17.734192167822794
48,0.0036376080000195543,-284.8,11.62,17.814144553084596
49,0.0036712700000123277,-308.0,12.2,17.41020306270758
50,0.0037164050000200177,-294.4,11.86,18.040063129099234
51,0.0037730860000095845,-313.6,12.34,18.445879849958953
52,0.0038079790000153935,-530.8,17.7,18.35950566625123
53,0.0038417650000184267,-315.2,12.38,18.356350516260804
54,0.0038677980000159096,-288.8,11.72,16.085722690250886
55,0.003896287000017651,-286.4,11.66,14.98469620152403
56,0.003924104000020634,-376.0,13.9,15.554881477220468
57,0.003962873000020295,-284.0,11.6,13.802881321501298
58,0.003998777000020937,-276.0,11.4,15.478258952558118
59,0.004029254000030846,-300.8,12.02,15.062843926627954
60,0.0041511640000351235,-268.8,11.22,14.912814998013138
61,0.004187844000043128,-302.4,12.06,14.960598636905326
62,0.004223783000043113,-322.4,12.56,14.5670442007411
63,0.00425956200004407,-308.0,12.2,15.28348454564403
64,0.004307954000054792,-325.6,12.64,16.78061340874633
65,0.004347642000055885,-308.8,12.22,17.36238767587406
66,0.004384673000046746,-305.6,12.14,17.524680270386284
67,0.004414401000047974,-342.4,13.06,16.083590739444766
68,0.0044577990000505,-276.8,11.42,14.571206247293649
69,0.004512965000046165,-275.2,11.38,15.074583756185394
70,0.004535362000041232,-302.4,12.06,14.416880020675654
71,0.004576126000046088,-300.0,12.0,13.921889424817516
72,0.004609867000041845,-291.2,11.78,14.798299086162604
73,0.004638093000039589,-332.0,12.8,13.466531568121505
74,0.004682016000032263,-292.0,11.8,15.240637885570584
75,0.0047132130000306915,-316.0,12.4,14.647487906108754
76,0.004735522000032688,-342.4,13.06,17.078378060425262
77,0.00477726500004394,-300.8,12.02,17.978518065169673
78,0.004816211000033377,-301.6,12.04,19.467344633874994
79,0.00485736800003167,-355.2,13.38,19.32495098146476
80,0.004880280000023163,-296.8,11.92,19.999002426978652
81,0.004931781000024671,-291.2,11.78,19.796984042699243
82,0.004959465000027308,-286.4,11.66,19.666370231305972
83,0.0049903530000250385,-296.8,11.92,19.560863432272168
84,0.005075547000032543,-275.2,11.38,17.232804716674
85,0.00512668100003566,-478.4,16.46,17.15872936334573
86,0.0051718250000334365,-453.6,15.84,14.839683851876302
87,0.005201618000043595,-327.2,12.68,14.310417124345392
88,0.005225463000044783,-300.8,12.02,13.943238853202368
89,0.005249769000045035,-440.4,15.44,16.37547614459883
90,0.005278116000042132,-415.2,14.88,18.324446498713016
91,0.005301294000048529,-338.4,12.48,18.347063230365944
92,0.005335054000042305,-296.8,11.92,18.157542023611597
93,0.00536572300005389,-306.4,12.16,20.187817052048683
94,0.0053938030000608705,-583.6,19.02,20.75189051837695
95,0.005450468000063324,-307.2,12.18,20.89955299161804
96,0.005492946000074994,-428.0,15.2,22.486317047077584
97,0.0055339510000749215,-309.6,12.24,22.42558438287133
98,0.005573536000071044,-299.2,11.98,20.400516667172898
99,0.005596657000069172,-276.8,11.42,17.097130582381943
100,0.005629948000063223,-286.4,11.66,14.71911146342191
101,0.00568023600006029,-315.2,12.38,16.801666891147462
102,0.005712215000059473,-298.4,11.96,18.482626364276314
103,0.005756600000054846,-294.4,11.86,18.909119324486973
104,0.005782003000064151,-323.2,12.58,19.21316515117885
105,0.005813272000068537,-282.4,11.56,18.93307174123583
106,0.005856516000065426,-292.0,11.8,16.70727999720515
107,0.0058900890000757045,-299.2,11.98,19.198822463743205
108,0.0059274900000758635,-297.6,11.94,20.94631600042583
109,0.005952549000070917,-305.6,12.14,21.685081572015896
110,0.005988217000066243,-308.8,12.22,22.262105691164688
111,0.006031404000069074,-312.0,12.3,20.77711383404459
112,0.006063256000075512,-436.8,15.42,19.176752394910174
113,0.006085557000076847,-281.6,11.54,19.291636575127388
114,0.006139619000080643,-304.8,12.12,18.274371540077084
115,0.006306265000091571,-304.8,12.12,18.430967773236656
116,0.0063296080000867505,-315.2,12.38,19.40419192589469
117,0.006392830000081062,-316.8,12.42,16.251246402119726
118,0.006436870000086969,-295.2,11.88,14.722490430732927
119,0.006478166000093211,-320.0,12.5,16.68250737213635
120,0.006503455000085978,-284.8,11.62,16.331198893748684
121,0.006531664000078763,-296.0,11.9,15.51840506520987
122,0.006572697000081007,-283.2,11.58,16.145011636749977
123,0.00660357400008138,-297.6,11.94,14.579027671989929
124,0.006641878000081647,-314.4,12.36,13.821113180943888
125,0.006780288000086898,-326.4,12.66,15.067655924046147
126,0.006822996000082071,-286.4,11.66,14.672136502964543
127,0.00686407400007738,-295.2,11.88,17.03354230327597
128,0.006938890000071751,-290.4,11.76,18.82377053831354
129,0.006990912000077287,-289.6,11.74,17.401401052530566
130,0.007027271000083601,-298.4,11.96,18.53731693006008
131,0.007063236000078632,-298.4,11.96,19.430273666658316
132,0.007144141000068771,-289.6,11.74,19.348224677655622
133,0.007166512000068792,-967.2,28.68,19.190133319379584
134,0.007197053000069786,-308.8,12.22,19.52452474256979
135,0.007245061000062947,-313.6,12.34,18.902762158861044
136,0.007274305000066761,-303.2,12.08,18.586272459106883
137,0.007317553000063981,-277.6,11.44,17.225164855443616
138,0.007378476000070577,-304.8,12.12,16.10960147830986
139,0.007418465000071706,-282.4,11.56,15.382756141793777
140,0.007469575000072837,-316.8,12.42,15.641134323347467
141,0.007492046000066921,-314.4,12.36,15.295670584861847
142,0.007538334000074087,-288.0,11.7,15.046838475301096
143,0.00759187200007716,-324.8,12.62,16.879980744636825
144,0.007617007000078502,-297.6,11.94,17.450152639824847
145,0.0076987200000786515,-301.6,12.04,16.739028679292822
146,0.007745701000075655,-303.2,12.08,17.01628901183367
147,0.007771798000078434,-287.2,11.68,17.454077807012727
148,0.007803971000072352,-284.0,11.6,17.318283932014637
149,0.007852779000074861,-293.6,11.84,17.449937842600537
150,0.007917848000076333,-316.0,12.4,17.366147013710744
151,0.007943210000078693,-299.2,11.98,17.66738620600669
152,0.007978654000083907,-312.8,12.32,18.304458220945836
153,0.0080063430000763,-290.4,11.76,16.249275927369247
154,0.008034780000073738,-301.6,12.04,16.366559819379965
155,0.00805998400007013,-350.4,12.78,17.82927685578861
156,0.008096058000063522,-284.8,11.62,17.685185236428104
157,0.008135758000065607,-308.0,12.2,17.778080950382094
158,0.008161467000064704,-280.8,11.52,19.438986255274294
159,0.008203631000057499,-298.4,11.96,19.386283943275767
160,0.00830470300005004,-317.6,12.44,18.65942171631218
161,0.00834988600004749,-316.0,12.4,18.635747036508395
162,0.008447778000046924,-324.0,12.6,18.672003051652506
163,0.008480408000053785,-280.8,11.52,18.438740417621425
164,0.00852297700005522,-804.8,24.62,18.212538658445613
165,0.008556752000046686,-264.0,11.1,18.743598790458254
166,0.0085901580000467,-288.0,11.7,19.24488520791308
167,0.008666191000045842,-273.6,11.34,17.75083326986275
168,0.008711631000053899,-278.4,11.46,15.749313395462233
