iter,time,reward,steps,convergence
1,0.00031895500001155597,-6886.4,104.58,90.1
2,0.000417087000016636,-5461.6,118.6,81.1
3,0.0006812730000262945,-7785.2,195.84,72.01
4,0.0017613350000260652,-6559.6,160.16,62.839
5,0.002281579000026568,-2990.8,79.06,62.59756349554859
6,0.0024250420000271333,-8920.4,198.64,53.2880534955486
7,0.004199008000028925,-5677.6,145.18,44.055228352012264
8,0.004800471000024231,-7883.2,195.48,35.722093077272746
9,0.005079704000024776,-6951.6,171.18,26.306886790098325
10,0.005809677000016222,-7506.0,188.66,24.584381170585832
11,0.005901617000020565,-6628.4,161.52,24.23048174919274
12,0.006097618000026728,-7556.0,190.32,31.643668894107368
13,0.006171300000019642,-3518.4,91.76,31.37378324949408
14,0.006537226000020269,-5099.2,128.04,31.31784449724659
15,0.006646445000015433,-5210.4,129.66,22.288379160772557
16,0.006855457000014553,-7092.8,172.24,22.91244038919819
17,0.006932044000009796,-7108.8,176.54,22.79089095991079
18,0.007006455999999162,-3911.2,100.0,22.26939721667143
19,0.0070656150000019124,-6795.2,168.16,22.26291056527638
20,0.007240308999996614,-7460.0,187.78,14.560135073024403
21,0.007294319999985532,-1278.0,36.38,14.351353573829645
22,0.007414505999989274,-6550.4,150.6,6.519381993869094
23,0.00747394499998677,-852.8,24.72,6.222485782951642
24,0.0075181299999940165,-1641.2,44.7,5.970452260576241
25,0.007554640999998696,-6749.6,160.24,5.5527881116865885
26,0.007607012999997664,-1928.0,50.5,4.753564779485474
27,0.007676824000000693,-1966.4,53.24,5.06545063303609
28,0.007735730999996804,-532.0,16.84,4.526795012436473
29,0.00786630499999319,-5052.4,127.14,4.437109535318877
30,0.008046486999987223,-307.2,12.18,4.613583351157027
31,0.008072941999984096,-1000.0,29.5,4.8431264027464875
32,0.008160698999986948,-6708.8,165.8,4.640945913923732
33,0.008272381999987033,-3442.4,86.56,4.702456931954543
34,0.008313628999985667,-7692.8,186.34,4.588365370554836
35,0.008706655999986879,-1190.0,34.18,12.579962106369331
36,0.009594197999987841,-448.0,15.7,12.460650442033337
37,0.009703336999976386,-933.6,27.84,12.549617083379264
38,0.00977625299996987,-1263.2,35.18,12.361850835879975
39,0.009845480999970846,-576.0,18.76,12.852692773646549
40,0.009883880999964845,-3944.8,101.1,12.951601757174483
41,0.009993751999957112,-2765.6,66.64,12.950007550310028
42,0.010118550999962395,-610.0,18.72,12.927250170378983
43,0.010154504999960068,-464.4,16.04,12.851820273620856
44,0.010196583999956488,-480.4,16.44,12.914166077098235
45,0.010239991999952736,-524.4,17.54,5.027386304223995
46,0.01026571399995646,-863.6,25.88,5.601251557836392
47,0.010299168999964081,-699.2,21.84,4.930136033243483
48,0.010323373999952423,-882.0,25.86,5.215675249044166
49,0.010352296999954547,-668.0,21.06,4.962188712016831
50,0.010382725999946274,-329.6,12.74,4.81160336230622
51,0.010443190999950502,-319.2,12.48,4.6255881001319
52,0.010469441999958917,-320.8,12.52,4.651804409379784
53,0.010519637999962583,-458.8,15.9,5.24429049179214
54,0.01055670799996733,-753.2,23.12,5.203333858584725
55,0.010608708999967575,-314.4,12.36,5.320153832620615
56,0.010648580999969681,-266.4,11.16,5.466676128105112
57,0.010673467999978925,-305.6,12.14,5.474880125283475
58,0.010696365999990576,-309.6,12.24,5.244228738594093
59,0.010721018999987564,-325.6,12.64,4.904999601644955
60,0.010763921999981108,-292.8,11.82,4.676670165108857
61,0.010797081999982083,-310.4,12.26,4.651822895650501
62,0.010847175999984415,-295.2,11.88,4.7545851853411225
63,0.010872816999977886,-318.4,12.46,4.227304918956571
64,0.010908322999981124,-281.6,11.54,4.691617569578383
65,0.010946891999978448,-291.2,11.78,4.835228228370113
66,0.011001519999979337,-296.0,11.9,4.455768544369246
67,0.01103195399997503,-292.8,11.82,4.534943309797796
68,0.011067149999973935,-300.8,12.02,4.414831644761496
69,0.01111092799997948,-372.0,12.84,4.33668624654905
70,0.011147972999978606,-441.2,15.46,4.1439519743993785
71,0.01118832599998143,-354.4,13.36,4.689546581894898
72,0.011238859999991746,-311.2,12.28,4.544327727213949
73,0.011263927999991097,-290.4,11.76,4.688285401991527
74,0.011297578999986513,-315.2,12.38,4.137495416304399
75,0.011378318999987869,-298.4,11.96,3.9409624526294293
76,0.011420336999975689,-284.8,11.62,3.788167545121864
